ID,Subject,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,cheating,G1,G2,G3,G4,G3_dif,G4_dif
324697,Por,GP,F,18,R,GT3,T,2,1,other,other,reputation,mother,2,2,0,no,yes,no,no,yes,no,yes,yes,4.0,3,5,1.0,2.0,3,12,no,8,9,10,satisfactory,7.0,unsatisfactory
325492,Por,MS,F,17,U,GT3,A,1,0,other,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,yes,4.0,4,5,1.0,1.0,4,1,yes,11,9,10,satisfactory,4.75,unsatisfactory
325702,Por,MS,M,16,R,GT3,T,2,1,other,services,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,5.0,2,1,1.0,1.0,2,0,no,8,7,0,unsatisfactory,0.0,unsatisfactory
327125,Por,MS,F,16,R,GT3,T,2,3,other,services,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4.0,5,4,1.0,2.0,1,2,no,15,15,15,good,14.5,good
328352,Por,MS,F,17,U,GT3,T,o,1,other,at_home,course,father,2,1,0,no,no,no,yes,no,yes,no,no,2.0,4,4,3.0,5.0,5,5,no,9,9,10,satisfactory,8.75,satisfactory
328630,Math,GP,M,15,U,GT3,T,4,3,teacher,other,course,mother,2,2,0,no,yes,yes,no,yes,yes,yes,no,5.0,4,3,1.0,2.0,3,2,no,10,10,11,satisfactory,10.5,satisfactory
328944,Math,GP,F,19,U,GT3,T,3,3,other,services,home,other,1,2,2,no,yes,yes,yes,yes,yes,yes,no,4.0,3,5,3.0,3.0,5,15,no,9,9,9,satisfactory,3.25,unsatisfactory
329066,Por,GP,F,17,R,GT3,T,2,4,at_home,other,course,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4.0,4,3,1.0,1.0,5,0,no,15,15,15,good,15.0,good
329871,Por,GP,M,15,U,LE3,T,4,3,teacher,services,home,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5.0,4,3,1.0,1.0,4,0,yes,14,14,14,good,9.0,satisfactory
332325,Por,GP,F,17,U,GT3,T,3,3,other,other,home,mother,1,3,0,no,no,no,yes,no,yes,no,no,3.0,2,3,1.0,1.0,4,2,no,15,12,13,satisfactory,12.5,satisfactory
332654,Por,GP,F,17,U,GT3,T,2,2,services,services,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4.0,3,4,1.0,3.0,4,0,yes,13,17,17,good,12.0,satisfactory
333260,Por,MS,M,16,U,LE3,T,4,3,other,other,course,father,1,1,0,no,no,no,yes,yes,yes,yes,no,4.0,2,5,1.0,5.0,5,8,no,14,12,13,satisfactory,11.0,satisfactory
334838,Por,GP,M,16,U,GT3,T,4,4,services,services,other,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,no,4.0,5,5,5.0,5.0,4,12,no,9,9,8,satisfactory,5.0,unsatisfactory
335061,Por,GP,F,17,R,GT3,T,4,2,other,other,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4.0,3,4,1.0,3.0,5,2,no,11,12,14,good,13.5,satisfactory
336018,Por,GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,5.0,4,5,1.0,2.0,5,12,no,12,12,14,good,11.0,satisfactory
337797,Por,MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3,2,0,no,yes,no,no,no,yes,yes,yes,3.0,2,2,4.0,2.0,5,0,yes,7,5,0,unsatisfactory,0,unsatisfactory
338861,Math,GP,M,16,U,GT3,T,o,2,other,other,other,mother,1,1,0,no,no,yes,no,no,yes,yes,no,4.0,3,2,2.0,4.0,5,0,no,13,15,15,good,15.0,good
338957,Math,GP,F,18,U,GT3,A,4,4,at_home,teacher,course,mother,2,2,0,yes,no,no,no,yes,yes,no,no,4.0,3,4,1.0,1.0,3,6,yes,5,6,6,unsatisfactory,0,unsatisfactory
339089,Por,GP,M,16,U,LE3,T,1,1,other,other,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,3.0,4,2,1.0,1.0,5,2,no,9,9,9,satisfactory,8.5,satisfactory
340094,Por,MS,M,17,R,LE3,T,1,3,other,other,course,father,2,1,0,no,no,no,yes,yes,yes,no,yes,5.0,1,2,3.0,3.0,5,2,no,12,11,12,satisfactory,11.5,satisfactory
342108,Math,MS,m,18,U,GT3,T,4,4,teacher,teacher,home,father,1,2,0,no,no,yes,yes,no,yes,yes,no,3.0,2,4,1.0,4.0,2,4,yes,15,14,14,good,8.0,satisfactory
342577,Math,MS,M,21,R,GT3,T,1,1,other,other,course,other,1,1,3,no,no,no,no,no,yes,no,no,5.0,5,3,3.0,3.0,3,3,no,10,8,7,unsatisfactory,3.25,unsatisfactory
343653,Por,GP,M,17,U,GT3,T,3,3,services,services,other,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3,4,2.0,3.0,4,6,no,11,13,14,good,12.5,satisfactory
344039,Math,GP,M,16,R,GT3,T,3,3,services,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4.0,3,2,3.0,4.0,5,8,no,8,9,10,satisfactory,8.0,satisfactory
344481,Por,MS,F,18,U,LE3,A,1,1,at_home,services,course,mother,1,2,0,no,no,no,no,yes,yes,no,yes,5.0,2,3,1.0,2.0,3,2,no,8,10,11,satisfactory,10.5,satisfactory
345101,Math,GP,F,17,U,GT3,T,4,3,health,other,reputation,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4.0,4,3,1.0,3.0,4,0,no,13,15,15,good,15.0,good
345593,Math,MS,F,18,R,LE3,T,4,4,teacher,services,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,5.0,4,3,3.0,4.0,2,4,no,8,9,10,satisfactory,9.0,satisfactory
346733,Por,GP,F,15,U,LE3,T,4,2,health,other,other,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4.0,3,3,1.0,1.0,5,0,no,16,14,16,good,16.0,good
347295,Math,GP,F,18,U,GT3,T,4,3,other,other,reputation,father,1,4,0,no,yes,yes,no,yes,yes,yes,no,4.0,3,3,1.0,1.0,3,0,yes,14,13,14,good,9.0,satisfactory
348379,Math,GP,M,16,U,LE3,T,1,2,other,other,course,mother,2,1,1,no,no,no,yes,yes,yes,no,no,4.0,4,4,2.0,4.0,5,0,no,7,0,0,unsatisfactory,0,unsatisfactory
349221,Por,MS,F,17,U,GT3,T,2,2,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,no,no,no,4.0,5,3,1.0,1.0,5,4,no,9,9,10,satisfactory,9.0,satisfactory
349524,Math,GP,F,15,U,GT3,T,4,4,teacher,health,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,3.0,3,3,1.0,1.0,2,0,no,10,8,9,satisfactory,9.0,satisfactory
350625,Por,GP,F,17,U,LE3,T,2,4,services,services,course,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,4.0,3,2,1.0,1.0,5,8,no,14,15,16,good,14.0,good
350654,Por,MS,F,17,U,LE3,T,1,1,other,services,course,father,1,3,0,no,yes,no,no,yes,yes,no,yes,4.0,3,3,1.0,1.0,3,0,no,11,11,10,satisfactory,10.0,satisfactory
351252,Por,GP,M,15,U,LE3,T,1,2,other,at_home,home,father,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4.0,3,2,1.0,1.0,5,0,yes,14,13,14,good,9.0,satisfactory
351280,Por,GP,F,16,U,GT3,T,4,3,teacher,health,home,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,3.0,4,4,2.0,4.0,4,0,no,14,13,13,satisfactory,13.0,satisfactory
353174,Por,MS,M,17,R,LE3,T,2,2,services,services,other,mother,3,4,1,no,yes,no,no,yes,yes,no,no,1.0,3,5,3.0,5.0,3,2,no,10,8,9,satisfactory,7.5,unsatisfactory
356358,Por,GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,4.0,2,2,1.0,1.0,3,4,no,14,13,13,satisfactory,12.0,satisfactory
356597,Math,GP,F,15,U,LE3,A,3,4,other,other,home,mother,1,2,0,yes,no,no,yes,yes,yes,yes,yes,5.0,3,2,1.0,1.0,1,0,no,7,10,11,satisfactory,11.0,satisfactory
357010,Math,GP,M,16,U,GT3,T,1,2,services,services,other,mother,1,1,0,no,yes,yes,yes,yes,yes,yes,yes,3.0,3,3,1.0,2.0,3,2,no,11,12,11,satisfactory,10.5,satisfactory
357063,Math,GP,F,17,U,LE3,T,o,2,at_home,at-home,home,father,2,3,0,no,no,no,no,yes,yes,yes,no,3.0,3,3,2.0,3.0,2,0,no,16,15,15,good,15.0,good
357371,Por,GP,M,16,U,LE3,T,2,2,services,services,reputation,father,2,1,0,no,yes,no,yes,yes,yes,yes,no,2.0,3,3,2.0,2.0,2,4,no,12,11,11,satisfactory,10.0,satisfactory
358055,Por,GP,F,15,U,GT3,T,4,2,other,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5.0,3,3,1.0,3.0,1,4,no,15,15,15,good,14.0,good
358362,Por,MS,F,17,R,GT3,T,3,2,at_home,other,course,father,1,2,1,no,no,no,no,yes,yes,no,yes,4.0,5,4,1.0,2.0,5,0,no,10,10,10,satisfactory,9.0,satisfactory
358819,Math,GP,F,16,U,LE3,T,2,4,other,health,course,father,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,4.0,2,2,1.0,2.0,5,2,no,13,13,13,satisfactory,12.5,satisfactory
358885,Por,GP,M,15,U,GT3,T,4,2,other,other,course,mother,1,4,0,no,no,no,no,yes,yes,yes,no,3.0,3,3,1.0,1.0,3,0,no,11,9,10,satisfactory,10.0,satisfactory
360184,Por,MS,F,16,R,GT3,T,1,1,at_home,other,other,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4.0,2,2,4.0,3.0,2,0,yes,13,12,14,good,9.0,satisfactory
360676,Por,GP,F,18,U,GT3,T,2,1,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4.0,2,5,1.0,2.0,1,8,no,14,14,15,good,13.0,satisfactory
361535,Math,GP,M,17,U,GT3,T,4,3,other,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5.0,2,3,1.0,1.0,2,4,no,10,10,11,satisfactory,10.0,satisfactory
362155,Math,GP,M,15,U,GT3,T,4,o,teacher,other,course,mother,2,4,0,no,no,no,yes,yes,yes,yes,no,3.0,4,3,1.0,1.0,1,8,no,11,11,10,satisfactory,8.0,satisfactory
362962,Por,MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,yes,no,4.0,4,4,3.0,3.0,5,4,no,8,9,10,satisfactory,8.0,satisfactory
363316,Math,GP,M,16,U,LE3,T,2,2,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,5.0,4,4,2.0,4.0,5,0,no,13,13,12,satisfactory,12.0,satisfactory
364180,Por,GP,M,15,R,GT3,T,3,4,at_home,teacher,course,mother,4,2,0,no,yes,no,no,yes,yes,no,yes,5.0,3,3,1.0,1.0,5,2,no,12,11,11,satisfactory,10.5,satisfactory
365087,Por,GP,M,16,U,GT3,T,3,3,at_home,other,reputation,other,3,2,1,yes,yes,no,no,no,yes,yes,no,5.0,3,3,1.0,3.0,2,4,no,9,11,10,satisfactory,8.0,satisfactory
365382,Por,GP,M,16,U,GT3,T,3,2,at_home,other,reputation,mother,2,3,0,no,no,no,yes,yes,yes,yes,yes,5.0,3,3,1.0,3.0,2,0,no,12,12,12,satisfactory,12.0,satisfactory
366375,Por,MS,M,15,U,GT3,T,3,3,services,services,course,father,2,1,0,no,yes,no,yes,no,yes,yes,no,4.0,3,3,2.0,4.0,3,11,no,12,10,11,satisfactory,8.25,satisfactory
367231,Math,GP,F,17,R,LE3,T,2,2,services,services,course,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,3.0,3,2,2.0,2.0,3,3,yes,11,11,11,satisfactory,5.25,unsatisfactory
367283,Math,GP,F,17,U,LE3,T,4,3,health,other,reputation,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,3.0,2,3,1.0,2.0,3,14,yes,13,13,14,good,5.5,unsatisfactory
368106,Por,MS,M,16,U,LE3,T,2,2,services,services,other,mother,4,3,0,no,no,no,no,yes,yes,no,no,5.0,1,3,2.0,2.0,3,0,no,10,9,10,satisfactory,10.0,satisfactory
369063,Por,GP,F,18,U,GT3,T,2,1,other,other,course,other,2,3,0,no,yes,no,no,no,yes,yes,yes,4.0,4,4,1.0,1.0,3,10,no,12,10,11,satisfactory,8.5,satisfactory
370200,Math,GP,F,16,U,GT3,T,4,2,health,services,home,father,1,2,0,no,no,yes,no,yes,yes,yes,yes,4.0,2,3,1.0,1.0,3,0,no,14,15,16,good,16.0,good
370301,Por,MS,M,17,R,GT3,T,2,2,other,other,course,mother,2,1,0,no,no,no,yes,yes,no,no,yes,5.0,5,5,3.0,5.0,5,0,no,8,13,10,satisfactory,10.0,satisfactory
372394,Por,MS,F,16,U,GT3,T,2,2,services,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,no,yes,4.0,2,5,1.0,2.0,5,0,no,17,16,16,good,16.0,good
373767,Por,MS,F,17,U,GT3,T,4,2,teacher,services,home,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5.0,5,5,1.0,3.0,5,0,no,8,8,0,unsatisfactory,0.0,unsatisfactory
373849,Math,GP,M,15,U,GT3,T,4,4,health,health,other,father,1,1,0,no,yes,yes,no,yes,yes,yes,no,5.0,4,2,1.0,1.0,5,0,no,12,15,15,good,15.0,good
373995,Por,MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5.0,4,4,1.0,1.0,1,0,no,15,17,17,good,17.0,good
376989,Math,GP,F,16,U,GT3,T,4,3,other,at_home,course,mother,1,3,0,yes,yes,yes,no,yes,yes,yes,no,5.0,3,5,1.0,1.0,3,0,yes,7,9,8,satisfactory,3.0,unsatisfactory
378654,Math,GP,F,17,U,GT3,T,4,2,other,other,reputation,mother,2,3,0,no,yes,yes,no,yes,yes,yes,no,4.0,3,3,1.0,1.0,3,0,no,15,12,14,good,14.0,good
379666,Math,GP,F,18,U,LE3,T,1,1,other,other,home,mother,2,2,0,no,yes,yes,no,no,yes,no,no,4.0,4,3,1.0,1.0,3,2,no,11,11,11,satisfactory,10.5,satisfactory
384016,Math,GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,yes,yes,no,no,yes,yes,no,5.0,1,5,1.0,1.0,4,0,no,6,7,0,unsatisfactory,0.0,unsatisfactory
384975,Por,MS,M,15,R,LE3,T,1,3,at_home,other,reputation,father,3,1,0,no,yes,no,yes,yes,yes,yes,no,4.0,2,4,3.0,5.0,3,2,no,10,11,11,satisfactory,10.5,satisfactory
385649,Por,GP,F,17,U,GT3,T,1,1,at_home,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,no,yes,4.0,3,4,1.0,1.0,5,12,no,12,12,12,satisfactory,9.0,satisfactory
387983,Math,GP,M,18,U,GT3,T,2,2,services,other,home,mother,1,2,1,no,yes,yes,yes,yes,yes,yes,no,4.0,4,4,2.0,4.0,5,15,no,6,7,8,satisfactory,3.25,unsatisfactory
389098,Math,GP,F,15,U,GT3,T,4,4,services,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4.0,3,3,1.0,1.0,5,0,no,11,0,0,unsatisfactory,0.0,unsatisfactory
389125,Por,GP,F,17,R,GT3,A,3,2,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4.0,3,3,2.0,3.0,2,0,no,14,14,16,good,16.0,good
390507,Por,GP,F,16,U,GT3,T,2,3,other,other,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,no,no,4.0,4,3,1.0,3.0,4,4,no,11,12,12,satisfactory,11.0,satisfactory
390664,Por,GP,M,18,U,LE3,T,2,2,services,services,reputation,mother,1,2,0,no,yes,no,yes,no,no,yes,no,4.0,4,4,1.0,3.0,3,11,no,9,11,12,satisfactory,9.25,satisfactory
390717,Por,GP,M,20,U,GT3,A,3,2,services,other,course,other,1,1,2,no,no,no,yes,yes,yes,no,no,5.0,5,3,1.0,1.0,5,0,no,14,15,15,good,13.0,satisfactory
391313,Por,GP,F,16,U,GT3,T,4,4,services,services,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,3.0,2,3,1.0,2.0,2,10,no,13,13,14,good,11.5,satisfactory
392137,Por,GP,F,15,R,GT3,T,3,3,services,services,reputation,other,2,3,0,no,yes,yes,yes,yes,yes,yes,yes,4.0,2,1,2.0,3.0,3,2,no,13,13,13,satisfactory,12.5,satisfactory
392196,Por,MS,M,15,U,LE3,A,2,2,other,other,reputation,mother,3,4,0,no,yes,no,yes,yes,yes,no,no,5.0,4,5,2.0,3.0,5,8,yes,13,14,14,good,7.0,unsatisfactory
392240,Por,GP,F,16,U,GT3,t,2,1,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,4.0,3,5,1.0,1.0,5,0,no,13,12,12,satisfactory,12.0,satisfactory
392977,Por,GP,M,17,U,GT3,T,2,1,other,other,home,mother,2,1,3,yes,yes,no,yes,yes,no,yes,no,4.0,5,1,1.0,1.0,3,0,no,9,9,10,satisfactory,7.0,unsatisfactory
393808,Math,GP,M,15,U,GT3,T,4,4,teacher,health,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,3.0,2,2,1.0,1.0,5,4,no,14,15,15,good,14.0,good
393983,Por,GP,F,17,U,GT3,T,4,3,health,services,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4.0,2,2,1.0,2.0,3,0,no,17,18,18,excellent,18.0,excellent
395090,Por,MS,F,18,U,GT3,T,1,1,at_home,services,course,mother,3,2,1,no,no,no,no,yes,no,no,no,4.0,4,2,1.0,2.0,2,2,no,9,10,10,satisfactory,8.5,satisfactory
395183,Por,GP,F,15,U,GT3,T,4,4,services,services,course,mother,1,1,0,yes,yes,no,no,yes,yes,yes,no,3.0,3,4,2.0,1.0,5,0,yes,13,12,12,satisfactory,7.0,unsatisfactory
395320,Math,GP,M,15,R,GT3,T,3,4,at_home,teacher,course,mother,4,2,0,no,yes,no,no,yes,yes,no,yes,5.0,3,3,1.0,1.0,5,0,no,9,0,0,unsatisfactory,0.0,unsatisfactory
395650,Por,GP,M,17,R,GT3,T,3,4,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,no,5.0,4,5,2.0,4.0,5,2,no,10,9,10,satisfactory,9.5,satisfactory
396378,Por,MS,M,19,R,GT3,T,1,1,other,services,other,mother,2,1,1,no,no,no,no,yes,yes,no,no,4.0,3,2,1.0,3.0,5,0,no,5,8,0,unsatisfactory,0,unsatisfactory
396440,Math,GP,F,17,U,LE3,T,3,3,other,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5.0,3,3,2.0,3.0,1,56,no,9,9,8,satisfactory,0,unsatisfactory
396944,Por,GP,F,16,U,GT3,T,3,3,other,other,home,mother,1,3,0,no,yes,no,no,yes,yes,yes,yes,4.0,3,3,1.0,3.0,4,2,no,9,11,11,satisfactory,10.5,satisfactory
398273,Por,MS,F,16,U,GT3,A,3,2,services,at_home,course,mother,2,2,2,no,yes,no,yes,yes,yes,no,yes,2.0,5,5,1.0,1.0,1,8,no,5,5,7,unsatisfactory,3.0,unsatisfactory
399450,Por,MS,F,18,U,LE3,T,1,1,other,at-home,reputation,mother,2,2,0,yes,no,no,no,yes,yes,no,no,2.0,3,5,1.0,4.0,3,8,no,9,8,10,satisfactory,8.0,satisfactory
399635,Math,GP,M,16,U,GT3,T,3,1,other,other,reputation,father,2,4,0,no,yes,yes,no,yes,yes,yes,no,4.0,3,2,1.0,1.0,5,0,no,13,15,15,good,15.0,good
400306,Math,GP,F,19,R,GT3,T,2,3,other,other,reputation,other,1,3,1,no,no,no,no,yes,yes,yes,yes,4.0,1,2,1.0,1.0,3,40,no,13,11,11,satisfactory,0.0,unsatisfactory
402498,Por,MS,M,16,R,GT3,T,2,2,services,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5.0,4,3,2.0,4.0,4,6,no,7,8,8,satisfactory,6.5,unsatisfactory
406583,Math,GP,M,16,U,GT3,T,4,3,teacher,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,3.0,4,3,2.0,3.0,3,10,no,9,8,8,satisfactory,5.5,unsatisfactory
407489,Por,GP,F,18,U,GT3,T,3,4,other,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,5.0,4,4,1.0,1.0,1,4,no,11,12,14,good,13.0,satisfactory
407576,Por,GP,F,18,U,GT3,T,1,1,other,other,home,mother,2,3,0,no,no,no,yes,yes,yes,yes,no,4.0,5,5,1.0,2.0,2,0,no,14,14,14,good,14.0,good
409459,Por,GP,M,15,R,GT3,T,4,4,other,other,home,futher,4,4,0,no,yes,no,yes,yes,yes,yes,yes,1.0,3,5,3.0,5.0,1,8,yes,12,10,11,satisfactory,4.0,unsatisfactory
411254,Por,GP,M,19,U,GT3,T,3,2,services,at_home,home,mother,1,1,0,no,yes,no,no,yes,no,yes,yes,4.0,5,4,1.0,1.0,4,6,no,11,9,11,satisfactory,9.5,satisfactory
411391,Por,MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1,1,0,no,no,no,no,yes,yes,yes,no,4.0,1,2,2.0,1.0,2,0,no,10,11,11,satisfactory,11.0,satisfactory
411811,Por,GP,F,17,U,LE3,T,3,2,other,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4.0,4,4,1.0,3.0,1,2,no,14,16,15,good,14.5,good
416298,Por,MS,M,18,R,GT3,T,3,2,services,other,course,mother,1,1,1,no,no,no,no,yes,no,yes,no,2.0,3,1,2.0,2.0,5,0,no,4,0,0,unsatisfactory,0,unsatisfactory
416565,Math,GP,F,16,R,GT3,T,4,4,health,teacher,other,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,2.0,4,4,2.0,3.0,4,6,no,10,11,11,satisfactory,9.5,satisfactory
417336,Math,MS,M,20,U,LE3,A,2,2,services,services,course,other,1,2,2,no,yes,yes,no,yes,yes,no,no,5.0,5,4,4.0,5.0,4,11,no,9,9,9,satisfactory,4.25,unsatisfactory
417936,Por,GP,F,17,U,GT3,T,3,4,services,other,course,mother,1,3,0,no,no,no,no,yes,yes,yes,no,4.0,4,5,1.0,3.0,5,8,no,11,13,14,good,12.0,satisfactory
418502,Por,GP,F,18,U,GT3,T,2,2,at_home,at_home,other,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4.0,3,3,1.0,2.0,2,0,no,18,18,18,excellent,18.0,excellent
418894,Por,GP,F,17,U,GT3,T,2,4,at_home,health,reputation,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,4.0,3,3,1.0,1.0,1,6,no,15,16,16,good,14.5,good
418993,Por,GP,F,15,U,GT3,T,4,4,services,services,reputation,father,2,2,0,no,no,no,no,yes,yes,yes,yes,4.0,4,4,2.0,3.0,5,4,no,12,11,12,satisfactory,11.0,satisfactory
419898,Por,GP,M,17,U,GT3,T,3,3,other,services,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,no,4.0,3,5,3.0,5.0,5,0,no,17,18,17,good,17.0,good
420817,Math,MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,1,no,no,no,no,yes,no,yes,yes,4.0,3,3,2.0,3.0,3,7,yes,8,7,8,satisfactory,0.25,unsatisfactory
422011,Por,GP,M,18,U,LE3,T,3,3,services,health,home,father,1,2,0,no,yes,no,no,yes,yes,yes,no,3.0,2,4,2.0,4.0,4,10,no,10,10,10,satisfactory,7.5,unsatisfactory
422253,Por,GP,M,16,U,GT3,t,1,3,at_home,services,course,father,1,1,1,no,no,no,no,yes,no,yes,no,5.0,3,3,1.0,4.0,2,2,no,9,8,8,satisfactory,6.5,unsatisfactory
422272,Por,GP,F,18,U,GT3,T,2,3,other,services,reputation,father,1,4,0,no,yes,no,yes,yes,yes,yes,yes,4.0,5,5,1.0,3.0,2,10,no,16,16,16,good,13.5,satisfactory
423349,Por,GP,F,15,U,GT3,T,1,1,other,services,course,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4.0,4,2,1.0,2.0,5,0,no,12,12,12,satisfactory,12.0,satisfactory
423360,Math,GP,F,17,U,LE3,T,2,2,services,other,course,mother,2,2,0,yes,yes,yes,no,yes,yes,yes,yes,4.0,4,4,2.0,3.0,5,6,yes,12,12,12,satisfactory,5.5,unsatisfactory
423547,Por,MS,M,17,R,LE3,T,1,2,at_home,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5.0,5,5,5.0,5.0,3,4,no,10,11,11,satisfactory,10.0,satisfactory
424945,Math,GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,2,0,no,yes,yes,no,no,yes,yes,no,4.0,3,2,1.0,1.0,3,2,no,8,8,8,satisfactory,7.5,unsatisfactory
425495,Por,GP,F,18,U,GT3,T,2,1,other,other,reputation,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,4.0,3,1,1.0,1.0,5,10,no,12,13,14,good,11.5,satisfactory
426533,Por,GP,F,15,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4.0,2,2,1.0,1.0,5,2,no,13,13,13,satisfactory,12.5,satisfactory
428006,Math,GP,F,15,U,GT3,T,3,2,services,other,home,mother,2,2,0,yes,yes,yes,no,yes,yes,yes,no,4.0,3,5,1.0,1.0,2,26,yes,7,6,6,unsatisfactory,0,unsatisfactory
429129,Math,GP,M,15,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,no,no,4.0,3,3,1.0,2.0,5,2,yes,15,15,14,good,8.5,satisfactory
429690,Math,GP,F,17,U,GT3,t,3,2,other,other,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4.0,3,2,2.0,3.0,2,0,yes,7,8,0,unsatisfactory,0,unsatisfactory
430766,Por,MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2,1,0,no,yes,no,no,yes,yes,yes,yes,5.0,2,3,1.0,2.0,4,0,no,10,10,10,satisfactory,10.0,satisfactory
430776,Por,GP,F,17,R,GT3,T,3,4,at_home,services,course,father,1,3,0,no,yes,no,yes,no,yes,yes,no,4.0,3,4,2.0,5.0,5,2,no,15,15,17,good,16.5,good
431604,Por,MS,M,16,R,GT3,T,3,2,services,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,4.0,5,5,2.0,3.0,5,2,no,11,9,10,satisfactory,9.5,satisfactory
433047,Math,GP,M,16,U,LE3,T,4,3,teacher,other,course,mother,1,1,0,no,no,no,yes,no,yes,yes,no,5.0,4,5,1.0,1.0,3,0,no,6,0,0,unsatisfactory,0.0,unsatisfactory
433048,Math,GP,M,18,R,GT3,T,3,2,other,other,course,mother,1,3,0,no,no,no,yes,no,yes,no,no,5.0,3,2,1.0,1.0,3,1,no,13,12,12,satisfactory,11.75,satisfactory
433677,Por,GP,F,15,U,GT3,T,1,2,at_home,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4.0,3,2,1.0,1.0,5,6,no,13,12,13,satisfactory,11.5,satisfactory
433795,Por,GP,M,16,U,GT3,T,1,2,services,services,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,3.0,3,3,1.0,2.0,3,0,no,10,9,11,satisfactory,11.0,satisfactory
